TYPE,NAME,CONTEXT,LANGUAGE,FILE,LINE_NUMBER,SPLIT_IDENTIFIER,GRAMMAR_PATTERN,IDENTIFIER_ID,POSITION,NORMALIZED_POSITION,CONTEXT_NUMBER,WORD,CORRECT_TAG
class,KerasZeroPadding1D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-modelimport/src/main/java/org/deeplearning4j/nn/modelimport/keras/layers/convolutional/KerasZeroPadding1D.java,99,Keras Zero Padding 1D,PRE NM N NM,39,1,1,2,zero,NM
class,KerasZeroPadding1D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-modelimport/src/main/java/org/deeplearning4j/nn/modelimport/keras/layers/convolutional/KerasZeroPadding1D.java,99,Keras Zero Padding 1D,PRE NM N NM,39,2,1,2,padding,N
class,KerasZeroPadding1D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-modelimport/src/main/java/org/deeplearning4j/nn/modelimport/keras/layers/convolutional/KerasZeroPadding1D.java,99,Keras Zero Padding 1D,PRE NM N NM,39,3,2,2,1d,NM
class,Keras2DEmbedding,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-modelimport/src/main/java/org/deeplearning4j/nn/modelimport/keras/layers/embeddings/Keras2DEmbedding.java,234,Keras 2D Embedding,PRE NM N,40,0,0,2,keras,PRE
class,Keras2DEmbedding,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-modelimport/src/main/java/org/deeplearning4j/nn/modelimport/keras/layers/embeddings/Keras2DEmbedding.java,234,Keras 2D Embedding,PRE NM N,40,1,1,2,2d,NM
class,Keras2DEmbedding,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-modelimport/src/main/java/org/deeplearning4j/nn/modelimport/keras/layers/embeddings/Keras2DEmbedding.java,234,Keras 2D Embedding,PRE NM N,40,2,2,2,embedding,N
class,DL4JInvalidInputException,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/exception/DL4JInvalidInputException.java,36,DL4J Invalid Input Exception,PRE NM NM N,41,0,0,2,dl4j,PRE
class,DL4JInvalidInputException,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/exception/DL4JInvalidInputException.java,36,DL4J Invalid Input Exception,PRE NM NM N,41,1,1,2,invalid,NM
class,DL4JInvalidInputException,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/exception/DL4JInvalidInputException.java,36,DL4J Invalid Input Exception,PRE NM NM N,41,2,1,2,input,NM
class,DL4JInvalidInputException,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/exception/DL4JInvalidInputException.java,36,DL4J Invalid Input Exception,PRE NM NM N,41,3,2,2,exception,N
class,Regression2dAdapter,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/adapters/Regression2dAdapter.java,45,Regression 2D Adapter,NM NM N,42,0,0,2,regression,NM
class,Regression2dAdapter,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/adapters/Regression2dAdapter.java,45,Regression 2D Adapter,NM NM N,42,1,1,2,2d,NM
class,Regression2dAdapter,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/adapters/Regression2dAdapter.java,45,Regression 2D Adapter,NM NM N,42,2,2,2,adapter,N
class,Cropping1D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/layers/convolutional/Cropping1D.java,157,Cropping 1D,N NM,43,0,0,2,cropping,N
class,Cropping1D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/layers/convolutional/Cropping1D.java,157,Cropping 1D,N NM,43,1,2,2,1d,NM
class,DepthwiseConvolution2D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/layers/DepthwiseConvolution2D.java,221,Depthwise Convolution 2D,NM N NM,44,0,0,2,depthwise,NM
class,DepthwiseConvolution2D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/layers/DepthwiseConvolution2D.java,221,Depthwise Convolution 2D,NM N NM,44,1,1,2,convolution,N
class,DepthwiseConvolution2D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/layers/DepthwiseConvolution2D.java,221,Depthwise Convolution 2D,NM N NM,44,2,2,2,2d,NM
class,SeparableConvolution2D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/layers/SeparableConvolution2D.java,280,Separable Convolution 2D,NM N NM,45,0,0,2,separable,NM
class,SeparableConvolution2D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/layers/SeparableConvolution2D.java,280,Separable Convolution 2D,NM N NM,45,1,1,2,convolution,N
class,SeparableConvolution2D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/layers/SeparableConvolution2D.java,280,Separable Convolution 2D,NM N NM,45,2,2,2,2d,NM
class,Upsampling2D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/layers/Upsampling2D.java,181,Upsampling 2D,N NM,46,0,0,2,upsampling,N
class,Upsampling2D,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/conf/layers/Upsampling2D.java,181,Upsampling 2D,N NM,46,1,2,2,2d,NM
INDArray,im2col2d,DECLARATION,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/layers/convolution/ConvolutionLayer.java,189,im 2 col 2d,N P N NM,47,0,0,3,im,N
INDArray,im2col2d,DECLARATION,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/layers/convolution/ConvolutionLayer.java,189,im 2 col 2d,N P N NM,47,1,1,3,2,P
INDArray,im2col2d,DECLARATION,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/layers/convolution/ConvolutionLayer.java,189,im 2 col 2d,N P N NM,47,2,1,3,col,N
INDArray,im2col2d,DECLARATION,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-nn/src/main/java/org/deeplearning4j/nn/layers/convolution/ConvolutionLayer.java,189,im 2 col 2d,N P N NM,47,3,2,3,2d,NM
class,YOLO2,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-zoo/src/main/java/org/deeplearning4j/zoo/model/YOLO2.java,191,YOLO 2,N D,48,0,0,2,yolo,N
class,YOLO2,CLASS,Java,cloned_repositories/deeplearning4j.git/deeplearning4j/deeplearning4j-zoo/src/main/java/org/deeplearning4j/zoo/model/YOLO2.java,191,YOLO 2,N D,48,1,2,2,2,D
int,col1,PARAMETER,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/helpers/cpu/svd.cpp,540,col 1,N D,49,0,0,5,col,N
int,col1,PARAMETER,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/helpers/cpu/svd.cpp,540,col 1,N D,49,1,2,5,1,D
LongType,colStride1,DECLARATION,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/convolutions_col2vol.cpp,48,col Stride 1,NM N D,50,0,0,3,col,NM
LongType,colStride1,DECLARATION,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/convolutions_col2vol.cpp,48,col Stride 1,NM N D,50,1,1,3,stride,N
LongType,colStride1,DECLARATION,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/convolutions_col2vol.cpp,48,col Stride 1,NM N D,50,2,2,3,1,D
LongType,volStride1,DECLARATION,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/convolutions_col2vol.cpp,56,vol Stride 1,NM N D,51,0,0,3,vol,NM
LongType,volStride1,DECLARATION,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/convolutions_col2vol.cpp,56,vol Stride 1,NM N D,51,1,1,3,stride,N
LongType,volStride1,DECLARATION,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/convolutions_col2vol.cpp,56,vol Stride 1,NM N D,51,2,2,3,1,D
LongType,oStride0,DECLARATION,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/convolutions_pooling3d.cpp,59,o Stride 0,NM N D,52,0,0,3,o,NM
LongType,oStride0,DECLARATION,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/convolutions_pooling3d.cpp,59,o Stride 0,NM N D,52,1,1,3,stride,N
LongType,oStride0,DECLARATION,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/convolutions_pooling3d.cpp,59,o Stride 0,NM N D,52,2,2,3,0,D
auto,merged1,ATTRIBUTE,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/summaryReductions.hpp,345,merged 1,N D,53,0,0,1,merged,N
auto,merged1,ATTRIBUTE,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/summaryReductions.hpp,345,merged 1,N D,53,1,2,1,1,D
auto,merged3,ATTRIBUTE,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/summaryReductions.hpp,347,merged 3,N D,54,0,0,1,merged,N
auto,merged3,ATTRIBUTE,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/summaryReductions.hpp,347,merged 3,N D,54,1,2,1,3,D
double,x3mean,ATTRIBUTE,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/summaryReductions.hpp,324,x 3 mean,N D N,55,0,0,1,x,N
double,x3mean,ATTRIBUTE,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/summaryReductions.hpp,324,x 3 mean,N D N,55,1,1,1,3,D
double,x3mean,ATTRIBUTE,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/summaryReductions.hpp,324,x 3 mean,N D N,55,2,2,1,mean,N
X,buffPtr2,ATTRIBUTE,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/summaryReductions.hpp,332,buff Ptr 2,NM N D,56,0,0,1,buff,NM
X,buffPtr2,ATTRIBUTE,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/summaryReductions.hpp,332,buff Ptr 2,NM N D,56,1,1,1,ptr,N
X,buffPtr2,ATTRIBUTE,C++,cloned_repositories/deeplearning4j.git/libnd4j/include/ops/declarable/helpers/cpu/summaryReductions.hpp,332,buff Ptr 2,NM N D,56,2,2,1,2,D
DoublePointer,arg18,PARAMETER,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/blas/BLASLapackDelegator.java,987,arg 18,N D,57,0,0,5,arg,N
DoublePointer,arg18,PARAMETER,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/blas/BLASLapackDelegator.java,987,arg 18,N D,57,1,2,5,18,D
long,arg31,PARAMETER,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/blas/BLASLapackDelegator.java,6476,arg 31,N D,58,0,0,5,arg,N
long,arg31,PARAMETER,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/blas/BLASLapackDelegator.java,6476,arg 31,N D,58,1,2,5,31,D
class,BaseLevel1,CLASS,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/blas/impl/BaseLevel1.java,514,Base Level 1,NM N D,59,0,0,2,base,NM
class,BaseLevel1,CLASS,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/blas/impl/BaseLevel1.java,514,Base Level 1,NM N D,59,1,1,2,level,N
class,BaseLevel1,CLASS,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/blas/impl/BaseLevel1.java,514,Base Level 1,NM N D,59,2,2,2,1,D
class,BaseLevel3,CLASS,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/blas/impl/BaseLevel3.java,319,Base Level 3,NM N D,60,0,0,2,base,NM
class,BaseLevel3,CLASS,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/blas/impl/BaseLevel3.java,319,Base Level 3,NM N D,60,1,1,2,level,N
class,BaseLevel3,CLASS,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/blas/impl/BaseLevel3.java,319,Base Level 3,NM N D,60,2,2,2,3,D
int,newShape2,DECLARATION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/checkutil/NDArrayCreationUtil.java,461,new Shape 2,NM N D,61,0,0,3,new,NM
int,newShape2,DECLARATION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/checkutil/NDArrayCreationUtil.java,461,new Shape 2,NM N D,61,1,1,3,shape,N
int,newShape2,DECLARATION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/checkutil/NDArrayCreationUtil.java,461,new Shape 2,NM N D,61,2,2,3,2,D
INDArray,conv2d,FUNCTION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/convolution/Convolution.java,361,conv 2D,N NM,62,0,0,4,conv,N
INDArray,conv2d,FUNCTION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/convolution/Convolution.java,361,conv 2D,N NM,62,1,2,4,2d,NM
long,arg26,PARAMETER,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-backend-impls/nd4j-cuda/src/main/java/org/nd4j/linalg/jcublas/blas/CudaBLASDelegator.java,10275,arg 26,N D,63,0,0,5,arg,N
long,arg26,PARAMETER,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-backend-impls/nd4j-cuda/src/main/java/org/nd4j/linalg/jcublas/blas/CudaBLASDelegator.java,10275,arg 26,N D,63,1,2,5,26,D
long,arg29,PARAMETER,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-backend-impls/nd4j-native/src/main/java/org/nd4j/linalg/cpu/nativecpu/OpenblasLapackDelegator.java,11856,arg 29,N D,64,0,0,5,arg,N
long,arg29,PARAMETER,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-backends/nd4j-backend-impls/nd4j-native/src/main/java/org/nd4j/linalg/cpu/nativecpu/OpenblasLapackDelegator.java,11856,arg 29,N D,64,1,2,5,29,D
double,bfloat16ToDouble,FUNCTION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-common/src/main/java/org/nd4j/common/util/ArrayUtil.java,782,b float 16 To Double,PRE N D P N,65,0,0,4,b,PRE
double,bfloat16ToDouble,FUNCTION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-common/src/main/java/org/nd4j/common/util/ArrayUtil.java,782,b float 16 To Double,PRE N D P N,65,1,1,4,float,N
double,bfloat16ToDouble,FUNCTION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-common/src/main/java/org/nd4j/common/util/ArrayUtil.java,782,b float 16 To Double,PRE N D P N,65,2,1,4,16,D
double,bfloat16ToDouble,FUNCTION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-common/src/main/java/org/nd4j/common/util/ArrayUtil.java,782,b float 16 To Double,PRE N D P N,65,3,1,4,to,P
double,bfloat16ToDouble,FUNCTION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-common/src/main/java/org/nd4j/common/util/ArrayUtil.java,782,b float 16 To Double,PRE N D P N,65,4,2,4,double,N
Indexer,bfloat16Indexer,DECLARATION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-tvm/src/main/java/org/nd4j/tvm/util/TVMUtils.java,224,b float 16 Indexer,PRE N D N,66,0,0,3,b,PRE
Indexer,bfloat16Indexer,DECLARATION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-tvm/src/main/java/org/nd4j/tvm/util/TVMUtils.java,224,b float 16 Indexer,PRE N D N,66,1,1,3,float,N
Indexer,bfloat16Indexer,DECLARATION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-tvm/src/main/java/org/nd4j/tvm/util/TVMUtils.java,224,b float 16 Indexer,PRE N D N,66,2,1,3,16,D
Indexer,bfloat16Indexer,DECLARATION,Java,cloned_repositories/deeplearning4j.git/nd4j/nd4j-tvm/src/main/java/org/nd4j/tvm/util/TVMUtils.java,224,b float 16 Indexer,PRE N D N,66,3,2,3,indexer,N
uint32_t,r8,ATTRIBUTE,C,cloned_repositories/facebook-repo-ds2.git/Headers/DebugServer2/Architecture/ARM/CPUState.h,55,r 8,N D,67,0,0,1,r,N
uint32_t,r8,ATTRIBUTE,C,cloned_repositories/facebook-repo-ds2.git/Headers/DebugServer2/Architecture/ARM/CPUState.h,55,r 8,N D,67,1,2,1,8,D
uint64_t,x4,ATTRIBUTE,C,cloned_repositories/facebook-repo-ds2.git/Headers/DebugServer2/Architecture/ARM64/CPUState.h,43,x 4,N D,68,0,0,1,x,N
uint64_t,x4,ATTRIBUTE,C,cloned_repositories/facebook-repo-ds2.git/Headers/DebugServer2/Architecture/ARM64/CPUState.h,43,x 4,N D,68,1,2,1,4,D
uint64_t,x8,ATTRIBUTE,C,cloned_repositories/facebook-repo-ds2.git/Headers/DebugServer2/Architecture/ARM64/CPUState.h,43,x 8,N D,69,0,0,1,x,N
uint64_t,x8,ATTRIBUTE,C,cloned_repositories/facebook-repo-ds2.git/Headers/DebugServer2/Architecture/ARM64/CPUState.h,43,x 8,N D,69,1,2,1,8,D
bool,is32,ATTRIBUTE,C,cloned_repositories/facebook-repo-ds2.git/Headers/DebugServer2/Architecture/X86_64/CPUState.h,580,is 32,V D,70,0,0,1,is,V
bool,is32,ATTRIBUTE,C,cloned_repositories/facebook-repo-ds2.git/Headers/DebugServer2/Architecture/X86_64/CPUState.h,580,is 32,V D,70,1,2,1,32,D
uint64_t,r14,ATTRIBUTE,C,cloned_repositories/facebook-repo-ds2.git/Headers/DebugServer2/Architecture/X86_64/CPUState.h,51,r 14,N D,71,0,0,1,r,N
uint64_t,r14,ATTRIBUTE,C,cloned_repositories/facebook-repo-ds2.git/Headers/DebugServer2/Architecture/X86_64/CPUState.h,51,r 14,N D,71,1,2,1,14,D
uint32_t,insn0,PARAMETER,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Architecture/ARM/ThumbBranchInfo.cpp,25,insn 0,N D,72,0,0,5,insn,N
uint32_t,insn0,PARAMETER,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Architecture/ARM/ThumbBranchInfo.cpp,25,insn 0,N D,72,1,2,5,0,D
uint32_t,insn1,PARAMETER,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Architecture/ARM/ThumbBranchInfo.cpp,25,insn 1,N D,73,0,0,5,insn,N
uint32_t,insn1,PARAMETER,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Architecture/ARM/ThumbBranchInfo.cpp,25,insn 1,N D,73,1,2,5,1,D
OpenFlags,ds2Flags,PARAMETER,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Host/POSIX/File.cpp,22,ds 2 Flags,N D NPL,74,0,0,5,ds,N
OpenFlags,ds2Flags,PARAMETER,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Host/POSIX/File.cpp,22,ds 2 Flags,N D NPL,74,1,1,5,2,D
OpenFlags,ds2Flags,PARAMETER,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Host/POSIX/File.cpp,22,ds 2 Flags,N D NPL,74,2,2,5,flags,NPL
uint32_t,__T2MOV16SetImmediate,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,56,T 2 MOV 16 Set Immediate,N D N D V NM,75,0,0,4,t,N
uint32_t,__T2MOV16SetImmediate,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,56,T 2 MOV 16 Set Immediate,N D N D V NM,75,1,1,4,2,D
uint32_t,__T2MOV16SetImmediate,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,56,T 2 MOV 16 Set Immediate,N D N D V NM,75,2,1,4,mov,N
uint32_t,__T2MOV16SetImmediate,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,56,T 2 MOV 16 Set Immediate,N D N D V NM,75,3,1,4,16,D
uint32_t,__T2MOV16SetImmediate,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,56,T 2 MOV 16 Set Immediate,N D N D V NM,75,4,1,4,set,V
uint32_t,__T2MOV16SetImmediate,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,56,T 2 MOV 16 Set Immediate,N D N D V NM,75,5,2,4,immediate,NM
void,T1PrepareMunmapCode,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,181,T 1 Prepare Mun map Code,N D V NM NM N,76,0,0,4,t,N
void,T1PrepareMunmapCode,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,181,T 1 Prepare Mun map Code,N D V NM NM N,76,1,1,4,1,D
void,T1PrepareMunmapCode,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,181,T 1 Prepare Mun map Code,N D V NM NM N,76,2,1,4,prepare,V
void,T1PrepareMunmapCode,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,181,T 1 Prepare Mun map Code,N D V NM NM N,76,3,1,4,mun,NM
void,T1PrepareMunmapCode,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,181,T 1 Prepare Mun map Code,N D V NM NM N,76,4,1,4,map,NM
void,T1PrepareMunmapCode,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Sources/Target/Linux/ARM/ProcessARM.cpp,181,T 1 Prepare Mun map Code,N D V NM NM N,76,5,2,4,code,N
void,GenerateProlog1,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Tools/RegsGen2/main.cpp,449,Generate Prolog 1,V N D,77,0,0,4,generate,V
void,GenerateProlog1,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Tools/RegsGen2/main.cpp,449,Generate Prolog 1,V N D,77,1,1,4,prolog,N
void,GenerateProlog1,FUNCTION,C++,cloned_repositories/facebook-repo-ds2.git/Tools/RegsGen2/main.cpp,449,Generate Prolog 1,V N D,77,2,2,4,1,D
bool,is_valid_position2,DECLARATION,C++,cloned_repositories/freeminer.git/src/client/localplayer.cpp,282,is valid position 2,V NM N D,78,0,0,3,is,V
bool,is_valid_position2,DECLARATION,C++,cloned_repositories/freeminer.git/src/client/localplayer.cpp,282,is valid position 2,V NM N D,78,1,1,3,valid,NM
bool,is_valid_position2,DECLARATION,C++,cloned_repositories/freeminer.git/src/client/localplayer.cpp,282,is valid position 2,V NM N D,78,2,1,3,position,N
bool,is_valid_position2,DECLARATION,C++,cloned_repositories/freeminer.git/src/client/localplayer.cpp,282,is valid position 2,V NM N D,78,3,2,3,2,D
bool,vertex_0_2_connected,ATTRIBUTE,C++,cloned_repositories/freeminer.git/src/client/mapblock_mesh.cpp,535,vertex 0 2 connected,N D D V,79,0,0,1,vertex,N
bool,vertex_0_2_connected,ATTRIBUTE,C++,cloned_repositories/freeminer.git/src/client/mapblock_mesh.cpp,535,vertex 0 2 connected,N D D V,79,1,1,1,0,D
bool,vertex_0_2_connected,ATTRIBUTE,C++,cloned_repositories/freeminer.git/src/client/mapblock_mesh.cpp,535,vertex 0 2 connected,N D D V,79,2,1,1,2,D
bool,vertex_0_2_connected,ATTRIBUTE,C++,cloned_repositories/freeminer.git/src/client/mapblock_mesh.cpp,535,vertex 0 2 connected,N D D V,79,3,2,1,connected,V
